,customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,cltv,segment
8206,e506fed8-5b09-11ea-9ae8-000d3a38a36f,32.57142857142857,66.57142857142857,2.0,362.15999999999997,0.47610201360025567,0.9522040272005131,389.0272181241467,388.6670176266209,S
8207,1349440e-9f4e-11e9-9897-000d3a38a36f,110.14285714285714,124.0,11.0,187.16000000000003,0.879045467199853,1.758090934399706,189.73232132132284,349.98573310554195,S
8208,03ff47e2-a510-11e9-a2fc-000d3a38a36f,62.142857142857146,100.85714285714286,2.0,124.99000000000001,0.383894232008425,0.7677884640168502,135.6885730785495,109.30815004839948,D
8209,befb27d6-195b-11ea-b6a2-000d3a38a36f,76.57142857142857,79.85714285714286,3.0,306.94666666666666,0.5124710631843807,1.0249421263687606,322.00653786491966,346.28343694561386,S
8210,85403b80-2644-11ea-8e1c-000d3a38a36f,54.0,90.0,6.0,170.30333333333334,0.6978332947178497,1.3956665894356994,174.6994450394581,255.8237694840468,A
8211,918a082e-a5b3-11e9-a2fc-000d3a38a36f,205.0,249.85714285714286,19.0,110.92736842105262,0.8341594956046574,1.6683189912093148,111.89367673697612,195.8629649717047,B
8212,778e4c70-f3f4-11e9-9346-000d3a38a36f,87.0,96.42857142857143,6.0,103.64999999999999,0.6718422923599514,1.343684584719904,106.59730077123459,150.28347505953894,C
8213,54655a34-a44b-11e9-a2fc-000d3a38a36f,69.85714285714286,110.57142857142857,4.0,78.99,0.49244264504611335,0.984885290092228,82.64665910898547,85.4040841478888,F
8214,05acf494-43ae-11ea-8b43-000d3a38a36f,78.28571428571429,94.14285714285714,3.0,81.49333333333334,0.4694859713662835,0.938971942732567,86.53429042483809,85.25277779746273,F
8215,4099db2a-5b38-11ea-828c-000d3a38a36f,55.857142857142854,72.71428571428571,2.0,93.47999999999999,0.4564587026256476,0.9129174052512954,102.0304345897576,97.73022756529438,D
8216,a9ea3752-61f3-11ea-8dd8-000d3a38a36f,60.285714285714285,65.14285714285714,3.0,350.16333333333336,0.565831528314376,1.1316630566287516,367.1437087215738,435.9341736468157,S
8217,4c800a84-9df3-11e9-9897-000d3a38a36f,14.0,47.714285714285715,3.0,156.54333333333332,0.6454336134248791,1.290867226849753,164.91943518670215,223.36807423395155,A
8218,be3cd392-302c-11eb-be61-000d3a38a36f,41.285714285714285,46.285714285714285,5.0,263.386,0.8489485587789091,1.69789711755782,271.1229197017567,482.9979529369987,S
8219,318d189c-e1ec-11e9-957d-000d3a38a36f,53.57142857142857,87.42857142857143,4.0,166.715,0.5621031890340592,1.1242063780681157,173.26333981828913,204.37153779664516,B
8220,ca229254-531f-11ea-acd3-000d3a38a36f,49.285714285714285,67.14285714285714,5.0,325.978,0.7253982346045131,1.4507964692090263,335.35468632317594,510.4797935117939,S
8221,a0cef026-a949-11e9-a2fc-000d3a38a36f,222.85714285714286,239.0,2.0,124.985,0.21562996454688382,0.4312599290937674,135.68323221239766,61.394995825314716,F
8222,59f09dec-5b98-11ea-b70f-000d3a38a36f,41.857142857142854,66.57142857142857,2.0,180.21,0.47610201360025567,0.9522040272005131,194.67309885928856,194.49285093884194,B
8223,7bdf98ca-5b2c-11ea-89ab-000d3a38a36f,26.571428571428573,74.14285714285714,2.0,179.99,0.45212059315677283,0.9042411863135463,194.43810074860832,184.47322529992806,B
8224,988fd248-f36a-11e9-9346-000d3a38a36f,67.57142857142857,84.28571428571429,7.0,180.1257142857143,0.7974706550305677,1.594941310061122,184.06458267831695,308.0226291847207,S
8225,79fae9b0-b04b-11e9-9757-000d3a38a36f,97.71428571428571,112.57142857142857,10.0,173.88299999999998,0.868694047860263,1.737388095720528,176.54421449509496,321.82369564712644,S
8226,787abd76-6c1c-11ea-8792-000d3a38a36f,17.0,60.857142857142854,2.0,60.239999999999995,0.4959560078509785,0.9919120157019543,66.52435641243478,69.23433405323713,F
8227,cbf8e090-7388-11ea-92d0-000d3a38a36f,23.857142857142858,34.857142857142854,7.0,194.48285714285717,1.1524919304902441,2.3049838609804896,198.68838965577916,480.5162344692975,S
8228,85faf63a-9f8c-11e9-a2fc-000d3a38a36f,374.0,395.14285714285717,16.0,170.31625,0.5006428747020417,1.0012857494040834,171.94279997480538,180.6382495714509,B
